X,Y,Z,roll,pitch,yaw,img,path,camID
177079.8859,2535809.5549,46.6651,-85.458992389,-0.89443802,-20.871368118,200721_023914059_Camera_2.jpg,/home/chihyu/Desktop/Camera/WhiteBalance086/200721_023809/Camera2,2
177077.2654,2535806.7093,46.6507,-85.147124735,-0.506556439,-3.9047721710000003,200721_023915059_Camera_2.jpg,/home/chihyu/Desktop/Camera/WhiteBalance086/200721_023809/Camera2,2
177075.463,2535803.4028,46.6373,-85.128710427,-0.36732505200000004,0.008100201,200721_023916059_Camera_2.jpg,/home/chihyu/Desktop/Camera/WhiteBalance086/200721_023809/Camera2,2
177073.5935,2535893.2907,46.7711,-82.001613827,-4.557287496,113.63719745200001,200721_020905051_Camera_3.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020905/Camera3,3
177070.0026,2535899.1712,46.7737,-82.60075176,-4.643402988,109.980421296,200721_020906051_Camera_3.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020905/Camera3,3
177066.9927,2535904.9095,46.7653,-82.073162125,-4.310812233,108.36191519299999,200721_020907051_Camera_3.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020905/Camera3,3
177064.1548,2535910.1574,46.7403,-81.960320971,-4.250470409,113.132556881,200721_020908051_Camera_3.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020905/Camera3,3
177061.1849,2535914.3499,46.7352,-81.93577772,-4.083042621000001,125.14995084,200721_020909051_Camera_3.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020905/Camera3,3
177057.9019,2535917.1627,46.7265,-81.581877534,-4.594619862,143.468250711,200721_020910051_Camera_3.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020905/Camera3,3
177054.1396,2535918.5841,46.7308,-81.343202229,-4.355311043,164.79072751,200721_020911051_Camera_3.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020905/Camera3,3
177050.2169,2535918.5946,46.7158,-81.828077817,-4.506277031000001,-177.25242346599998,200721_020912051_Camera_3.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020905/Camera3,3
177046.3862,2535917.596,46.7153,-81.53005539,-4.506926416000001,-170.37895844,200721_020913051_Camera_3.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020905/Camera3,3
177042.6612,2535916.3036,46.7105,-81.37721351100001,-4.45351273,-169.278933533,200721_020914051_Camera_3.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020905/Camera3,3
177039.1096,2535915.0285,46.7089,-81.376413903,-4.610077577,-168.585338592,200721_020915051_Camera_3.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020905/Camera3,3
177035.8274,2535913.7519,46.712,-81.295877608,-4.241559941,-163.606312527,200721_020916051_Camera_3.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020905/Camera3,3
177033.3321,2535912.435,46.7137,-81.32640552,-4.474651219,-147.330120381,200721_020917051_Camera_3.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020905/Camera3,3
177031.7696,2535910.8055,46.7134,-81.697450996,-4.871483181,-120.592872275,200721_020918051_Camera_3.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020905/Camera3,3
177031.1511,2535908.847,46.7342,-81.431185825,-4.4537837819999995,-93.73191588200001,200721_020919051_Camera_3.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020905/Camera3,3
177031.4279,2535906.986,46.7313,-81.31043990100001,-4.661239668,-69.041433133,200721_020920051_Camera_3.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020905/Camera3,3
177032.1473,2535905.7985,46.7259,-82.170669831,-5.204078153,-51.043955875,200721_020921051_Camera_3.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020905/Camera3,3
177032.4284,2535905.499,46.7217,-82.19712305600001,-5.398432829,-47.103633261000006,200721_020922051_Camera_3.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020905/Camera3,3
177032.4063,2535905.5175,46.7185,-82.216166749,-5.384013324,-47.243959899,200721_020923051_Camera_3.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020905/Camera3,3
177032.066,2535905.7533,46.7225,-82.118505947,-5.2559961589999995,-45.729493718,200721_020924051_Camera_3.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020905/Camera3,3
177031.2478,2535906.2137,46.7147,-82.21444294300001,-5.2044071480000005,-38.751702349,200721_020925051_Camera_3.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020905/Camera3,3
177030.0772,2535906.6213,46.7113,-82.230862253,-5.022041171000001,-27.670112,200721_020926051_Camera_3.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020905/Camera3,3
177028.779,2535906.8005,46.7012,-82.416410679,-5.1775556510000005,-15.812582563,200721_020927051_Camera_3.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020905/Camera3,3
177028.0343,2535906.7841,46.6992,-82.402472712,-5.201964734,-9.614243238,200721_020928051_Camera_3.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020905/Camera3,3
177027.9516,2535906.7752,46.7057,-82.332100938,-5.0235037380000005,-8.977202519,200721_020929051_Camera_3.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020905/Camera3,3
177028.1837,2535906.7577,46.7064,-82.157207762,-5.112384208,-7.9942655579999995,200721_020930051_Camera_3.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020905/Camera3,3
177028.8147,2535906.715,46.7087,-81.945953532,-5.4578065,-1.403795991,200721_020931051_Camera_3.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020905/Camera3,3
177030.3725,2535906.9735,46.71,-82.47123462399999,-5.644245677000001,11.910600462,200721_020932051_Camera_3.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020905/Camera3,3
177032.7707,2535908.047,46.7351,-83.08271011,-5.293884416,19.491759952,200721_020933051_Camera_3.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020905/Camera3,3
177035.8501,2535909.7243,46.7486,-83.457441571,-4.983968015,19.215961864,200721_020934051_Camera_3.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020905/Camera3,3
177039.29,2535911.5097,46.7556,-82.9097758,-4.466703969,17.847382582999998,200721_020935051_Camera_3.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020905/Camera3,3
177042.8991,2535913.2737,46.735,-82.679551996,-4.555484587,15.323138675,200721_020936051_Camera_3.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020905/Camera3,3
177073.81,2535893.0578,46.7428,-90.116170301,2.435433461,-173.533360983,200721_020905052_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020906/Camera1,1
177070.2039,2535898.9246,46.7461,-90.37536425299999,2.978297978,-177.252321927,200721_020906052_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020906/Camera1,1
177067.1873,2535904.657,46.7385,-89.899223835,2.573528582,-178.801980316,200721_020907052_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020906/Camera1,1
177064.3703,2535909.9215,46.7137,-89.80698586,2.481925557,-174.012360167,200721_020908052_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020906/Camera1,1
177061.4454,2535914.1633,46.7094,-89.642148855,2.511473515,-161.97828656299998,200721_020909052_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020906/Camera1,1
177058.208,2535917.0677,46.6974,-90.026716065,2.019228057,-143.641853726,200721_020910052_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020906/Camera1,1
177054.4585,2535918.6069,46.7023,-89.728740785,1.8638487780000002,-122.28757869100001,200721_020911052_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020906/Camera1,1
177050.5117,2535918.7143,46.6875,-90.014201686,2.283241264,-104.38096502100001,200721_020912053_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020906/Camera1,1
177046.6641,2535917.7495,46.6865,-89.927338064,1.999829705,-97.49820487299999,200721_020913053_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020906/Camera1,1
177042.9362,2535916.4625,46.6816,-89.832451345,1.870316804,-96.387576901,200721_020914053_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020906/Camera1,1
177039.3829,2535915.1909,46.6793,-89.980955474,1.818298901,-95.696846039,200721_020915053_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020906/Camera1,1
177036.0863,2535913.9379,46.684,-89.60859481600001,1.8462165019999999,-90.68718840700001,200721_020916053_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020906/Camera1,1
177033.5296,2535912.6876,46.6847,-89.836281486,1.815402264,-74.396054125,200721_020917053_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020906/Camera1,1
177031.8325,2535911.1204,46.6829,-90.328893436,2.053201405,-47.698717409,200721_020918053_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020906/Camera1,1
177031.0649,2535909.1569,46.7055,-89.846138421,1.921568823,-20.804914307,200721_020919053_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020906/Camera1,1
177031.2198,2535907.2324,46.7013,-90.012694705,1.742153941,3.877855892,200721_020920052_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020906/Camera1,1
177031.8727,2535905.9694,46.6945,-90.783090681,2.402853738,21.755830073000002,200721_020921052_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020906/Camera1,1
177032.142,2535905.6513,46.6892,-90.977113117,2.368222109,25.674648152,200721_020922052_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020906/Camera1,1
177032.1202,2535905.6706,46.6863,-90.96825995,2.3914453069999997,25.531891355,200721_020923052_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020906/Camera1,1
177031.7753,2535905.8993,46.6907,-90.81747005,2.3359389680000002,27.066773045999998,200721_020924052_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020906/Camera1,1
177030.9411,2535906.3234,46.6834,-90.79649012,2.444725124,34.042888344,200721_020925052_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020906/Camera1,1
177029.7547,2535906.67,46.681,-90.625479384,2.512297641,45.133846481000006,200721_020926052_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020906/Camera1,1
177028.4537,2535906.782,46.6704,-90.83028096700001,2.643880668,56.962550465,200721_020927052_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020906/Camera1,1
177027.7138,2535906.7307,46.6683,-90.849381444,2.622238693,63.152315646000005,200721_020928052_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020906/Camera1,1
177027.632,2535906.7182,46.6756,-90.65800529200001,2.608846516,63.802282917,200721_020929052_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020906/Camera1,1
177027.8657,2535906.6953,46.6755,-90.691348608,2.416444829,64.802075324,200721_020930052_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020906/Camera1,1
177028.5068,2535906.6163,46.6755,-90.959762572,2.11266892,71.410569001,200721_020931052_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020906/Camera1,1
177030.0969,2535906.807,46.6769,-91.292869481,2.558374356,84.663170565,200721_020932052_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020906/Camera1,1
177032.5201,2535907.8462,46.705,-91.13839216299999,3.242859353,92.180899232,200721_020933052_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020906/Camera1,1
177035.5991,2535909.5252,46.7208,-90.95343751,3.691818959,91.879384536,200721_020934052_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020906/Camera1,1
177039.0337,2535911.3163,46.7295,-90.29608653700001,3.322649689,90.596241225,200721_020935052_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020906/Camera1,1
177042.6341,2535913.0917,46.708,-90.312398497,3.077604258,88.086388657,200721_020936052_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020906/Camera1,1
177074.5002,2535894.0152,46.6434,-79.203757764,1.9080484130000002,-46.132112926000005,200721_020905061_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020906/Camera4,4
177070.9616,2535899.8252,46.6583,-78.628329782,1.7968529930000001,-49.828693619,200721_020906059_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020906/Camera4,4
177067.9741,2535905.5264,46.6379,-79.246916683,1.6528770080000001,-51.384475408,200721_020907058_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020906/Camera4,4
177065.0875,2535910.8455,46.6104,-79.390645621,1.637081891,-46.572794953999995,200721_020908057_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020906/Camera4,4
177061.9605,2535915.2097,46.6043,-79.444419178,1.488801291,-34.523710868,200721_020909056_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020906/Camera4,4
177058.3725,2535918.2203,46.5908,-79.61570209,2.09910513,-16.178049602,200721_020910055_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020906/Camera4,4
177054.199,2535919.7384,46.5891,-79.915771045,1.9551934869999998,5.1226675639999995,200721_020911054_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020906/Camera4,4
177049.9201,2535919.7125,46.5845,-79.409487591,1.9257566419999999,23.035814359,200721_020912054_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020906/Camera4,4
177045.9582,2535918.6693,46.5781,-79.687028629,2.028891589,29.89684844,200721_020913054_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020906/Camera4,4
177042.214,2535917.3686,46.5701,-79.8480653,2.03240219,30.996896673000002,200721_020914053_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020906/Camera4,4
177038.6503,2535916.0883,46.5691,-79.799703505,2.182181559,31.694116609,200721_020915053_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020906/Camera4,4
177035.2804,2535914.7688,46.5689,-80.002981372,1.867974361,36.681400456,200721_020916053_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020906/Camera4,4
177032.5227,2535913.2588,46.5724,-79.890269764,2.069626332,52.974160149,200721_020917052_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020906/Camera4,4
177030.6755,2535911.1782,46.581,-79.403826851,2.315451997,79.697853529,200721_020918052_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020906/Camera4,4
177030.0073,2535908.6863,46.5948,-79.799996485,2.013924449,106.559657698,200721_020919052_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020906/Camera4,4
177030.4562,2535906.362,46.5904,-79.841196331,2.25270072,131.254801351,200721_020920052_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020906/Camera4,4
177031.4136,2535904.9043,46.6041,-78.848165274,2.463796233,149.208431579,200721_020921052_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020906/Camera4,4
177031.7576,2535904.5565,46.6012,-78.756770869,2.637685079,153.14528904,200721_020922052_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020906/Camera4,4
177031.733,2535904.5767,46.5984,-78.74387056,2.617218889,153.003403919,200721_020923052_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020906/Camera4,4
177031.4178,2535904.7954,46.5999,-78.87960343600001,2.530998734,154.522711448,200721_020924052_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020906/Camera4,4
177030.7203,2535905.1842,46.5938,-78.807162296,2.44906984,161.496642549,200721_020925052_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020906/Camera4,4
177029.7572,2535905.5097,46.59,-78.855622067,2.272396257,172.573832334,200721_020926051_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020906/Camera4,4
177028.6942,2535905.6464,46.5841,-78.628007783,2.354461938,-175.577582017,200721_020927051_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020906/Camera4,4
177028.0748,2535905.6276,46.582,-78.632625087,2.382126997,-169.37939284799998,200721_020928051_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020906/Camera4,4
177028.0047,2535905.6194,46.5864,-78.76028106,2.238969452,-168.74100043299998,200721_020929051_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020906/Camera4,4
177028.2571,2535905.6034,46.584,-78.893116845,2.382659173,-167.748284064,200721_020930051_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020906/Camera4,4
177029.0211,2535905.5772,46.5835,-78.970953564,2.779440343,-161.14334056299998,200721_020931051_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020906/Camera4,4
177030.8349,2535905.9124,46.596,-78.415429952,2.773534849,-147.853078316,200721_020932051_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020906/Camera4,4
177033.3677,2535907.0542,46.6317,-77.964753115,2.234384175,-140.30872221799999,200721_020933051_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020906/Camera4,4
177036.4413,2535908.7275,46.6514,-77.721294427,1.814724437,-140.609020772,200721_020934051_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020906/Camera4,4
177039.8566,2535910.5,46.6455,-78.412121157,1.517420155,-141.95251099700002,200721_020935051_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020906/Camera4,4
177043.4207,2535912.2405,46.6206,-78.596833675,1.6801744859999999,-144.462559419,200721_020936051_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020906/Camera4,4
177074.5344,2535893.5424,46.7193,-85.558303674,-1.187598696,-120.659390796,200721_020905055_Camera_2.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020906/Camera2,2
177070.9581,2535899.3619,46.7318,-85.28770869600001,-0.6563775239999999,-124.376284086,200721_020906055_Camera_2.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020906/Camera2,2
177067.9539,2535905.0724,46.7154,-85.31911114100001,-1.2855337709999999,-125.932186705,200721_020907055_Camera_2.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020906/Camera2,2
177065.101,2535910.3983,46.6887,-85.339415213,-1.4232177169999998,-121.12493347600001,200721_020908055_Camera_2.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020906/Camera2,2
177062.0627,2535914.78,46.6838,-85.21180794600001,-1.5209441590000001,-109.075327655,200721_020909055_Camera_2.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020906/Camera2,2
177058.6016,2535917.8471,46.6677,-85.84505950100001,-1.52172342,-90.690483574,200721_020910055_Camera_2.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020906/Camera2,2
177054.5443,2535919.475,46.6683,-85.786662499,-1.8482281619999998,-69.364977506,200721_020911055_Camera_2.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020906/Camera2,2
177050.3305,2535919.5673,46.6613,-85.622102681,-1.3688399230000001,-51.481548163999996,200721_020912055_Camera_2.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020906/Camera2,2
177046.3852,2535918.5751,46.6557,-85.795655846,-1.608418875,-44.617963885,200721_020913054_Camera_2.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020906/Camera2,2
177042.6432,2535917.2831,46.6485,-85.84222271600001,-1.7628008119999998,-43.512074708,200721_020914054_Camera_2.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020906/Camera2,2
177039.0811,2535916.0083,46.6464,-85.974218921,-1.676711405,-42.812513331999995,200721_020915053_Camera_2.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020906/Camera2,2
177035.7158,2535914.7265,46.6491,-85.726381421,-1.956339272,-37.824128039,200721_020916053_Camera_2.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020906/Camera2,2
177032.9525,2535913.3403,46.6508,-85.889096036,-1.793604536,-21.522084691999996,200721_020917053_Camera_2.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020906/Camera2,2
177031.0233,2535911.4439,46.6555,-85.996479825,-1.257777687,5.194278265,200721_020918053_Camera_2.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020906/Camera2,2
177030.197,2535909.0796,46.6732,-85.810266885,-1.721621623,32.069094199,200721_020919053_Camera_2.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020906/Camera2,2
177030.4637,2535906.7991,46.6676,-86.054121306,-1.696951017,56.769904288,200721_020920053_Camera_2.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020906/Camera2,2
177031.2862,2535905.3245,46.675,-85.991240949,-0.684459371,74.67043076899999,200721_020921052_Camera_2.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020906/Camera2,2
177031.601,2535904.9678,46.6705,-86.135585886,-0.550741857,78.59798256,200721_020922052_Camera_2.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020906/Camera2,2
177031.5775,2535904.9884,46.6678,-86.111909305,-0.543786144,78.45483634899999,200721_020923052_Camera_2.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020906/Camera2,2
177031.2511,2535905.2028,46.6705,-86.0651824,-0.697456838,79.981665682,200721_020924052_Camera_2.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020906/Camera2,2
177030.5054,2535905.5684,46.6645,-85.966220346,-0.648951472,86.95406821799999,200721_020925052_Camera_2.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020906/Camera2,2
177029.4723,2535905.8454,46.6619,-85.809086701,-0.74385148,98.034811838,200721_020926052_Camera_2.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020906/Camera2,2
177028.3465,2535905.9168,46.6545,-85.827532618,-0.501741597,109.873833675,200721_020927052_Camera_2.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020906/Camera2,2
177027.7003,2535905.859,46.6522,-85.85606943,-0.49936247,116.066966471,200721_020928052_Camera_2.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020906/Camera2,2
177027.6281,2535905.8464,46.6581,-85.751610308,-0.6600740660000001,116.707739539,200721_020929052_Camera_2.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020906/Camera2,2
177027.8769,2535905.8236,46.6556,-85.92525348299999,-0.749584325,117.71033212100001,200721_020930052_Camera_2.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020906/Camera2,2
177028.6184,2535905.7519,46.6532,-86.329107701,-0.718773797,124.331953732,200721_020931052_Camera_2.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020906/Camera2,2
177030.4035,2535905.9909,46.6628,-86.17449894200001,-0.184810511,137.59580944,200721_020932052_Camera_2.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020906/Camera2,2
177032.9302,2535907.0767,46.6993,-85.53531003,0.10494873099999999,145.109131859,200721_020933052_Camera_2.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020906/Camera2,2
177036.0047,2535908.7533,46.72,-85.06592424,0.228195774,144.799122588,200721_020934052_Camera_2.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020906/Camera2,2
177039.4215,2535910.5354,46.7194,-84.964011309,-0.517393342,143.475449559,200721_020935052_Camera_2.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020906/Camera2,2
177042.9878,2535912.2947,46.6946,-85.169493394,-0.65228197,140.969490106,200721_020936052_Camera_2.jpg,/home/chihyu/Desktop/Camera/WhiteBalance023/200721_020906/Camera2,2
178114.7505,2536462.022,48.0105,-80.328523519,-4.394247899,-167.226753071,200721_015200049_Camera_3.jpg,/home/chihyu/Desktop/Camera/WhiteBalance001/200721_015200/Camera3,3
178114.7505,2536462.022,48.0105,-80.328101452,-4.396092259,-167.22520417299998,200721_015201049_Camera_3.jpg,/home/chihyu/Desktop/Camera/WhiteBalance001/200721_015200/Camera3,3
178114.7505,2536462.022,48.0105,-80.330512274,-4.3980063330000005,-167.224582457,200721_015202049_Camera_3.jpg,/home/chihyu/Desktop/Camera/WhiteBalance001/200721_015200/Camera3,3
178114.7504,2536462.022,48.0106,-80.317811901,-4.394357983,-167.228473536,200721_015203049_Camera_3.jpg,/home/chihyu/Desktop/Camera/WhiteBalance001/200721_015200/Camera3,3
178114.7505,2536462.022,48.0106,-80.322387336,-4.397356574,-167.225834079,200721_015204049_Camera_3.jpg,/home/chihyu/Desktop/Camera/WhiteBalance001/200721_015200/Camera3,3
178114.7505,2536462.022,48.0106,-80.322617899,-4.399672379,-167.226560316,200721_015205049_Camera_3.jpg,/home/chihyu/Desktop/Camera/WhiteBalance001/200721_015200/Camera3,3
178114.7503,2536462.022,48.0112,-80.257769816,-4.385190468,-167.243037775,200721_015206049_Camera_3.jpg,/home/chihyu/Desktop/Camera/WhiteBalance001/200721_015200/Camera3,3
178114.7456,2536462.0211,48.0124,-80.21455946,-4.396342036,-167.215782815,200721_015207049_Camera_3.jpg,/home/chihyu/Desktop/Camera/WhiteBalance001/200721_015200/Camera3,3
178114.6148,2536461.9731,48.0147,-80.261074732,-4.414283715,-166.79626588,200721_015208049_Camera_3.jpg,/home/chihyu/Desktop/Camera/WhiteBalance001/200721_015200/Camera3,3
178114.5279,2536461.9424,48.0169,-80.271967222,-4.411661415,-166.49393555700001,200721_015209049_Camera_3.jpg,/home/chihyu/Desktop/Camera/WhiteBalance001/200721_015200/Camera3,3
178114.5262,2536461.9442,48.0182,-80.260354217,-4.427947884,-166.495096773,200721_015210049_Camera_3.jpg,/home/chihyu/Desktop/Camera/WhiteBalance001/200721_015200/Camera3,3
178114.4454,2536461.917,48.0178,-80.242439737,-4.498133121,-166.232339514,200721_015211049_Camera_3.jpg,/home/chihyu/Desktop/Camera/WhiteBalance001/200721_015200/Camera3,3
178114.1258,2536461.798,48.0181,-80.195087547,-4.563607963,-165.243959292,200721_015212049_Camera_3.jpg,/home/chihyu/Desktop/Camera/WhiteBalance001/200721_015200/Camera3,3
178113.6039,2536461.5859,48.0206,-80.16069959,-4.622288542,-163.72945562700002,200721_015213049_Camera_3.jpg,/home/chihyu/Desktop/Camera/WhiteBalance001/200721_015200/Camera3,3
178113.0373,2536461.335,48.0242,-80.19969050600001,-4.658639464,-162.021581781,200721_015214050_Camera_3.jpg,/home/chihyu/Desktop/Camera/WhiteBalance001/200721_015200/Camera3,3
